Date,Price,Open,High,Low,Vol.,Change %,WAD,MA20,MA10
06-01-2021,67.3,68,68.5,66.8,2.83M,-0.22%,-544.2,72.2175,71.075
05-01-2021,67.45,67.8,68.05,67,912.00K,-0.66%,-543.75,72.005,70.35499999999999
04-01-2021,67.9,67.25,68.8,67.15,1.59M,1.65%,-543,71.80250000000001,69.91499999999999
01-01-2021,66.8,67.8,68.5,66,1.64M,-1.47%,-544.7,71.5925,69.09
31-12-2020,67.8,69,69.45,67.6,974.10K,-1.31%,-543.7,71.36999999999999,68.67999999999999
30-12-2020,68.7,68.95,69.1,67.8,982.51K,0.44%,-542.8,71.10249999999999,68.23
29-12-2020,68.4,69.55,69.95,68.05,958.78K,-0.94%,-544.35,70.8125,67.58500000000001
28-12-2020,69.05,69,70.3,67.2,2.03M,1.10%,-542.5,70.63000000000001,67.8
24-12-2020,68.3,69.5,70.15,68,1.21M,-0.94%,-544.35,70.3425,67.925
23-12-2020,68.95,68.8,70.7,67.65,7.52M,1.10%,-543.05,70.0725,68.065
22-12-2020,68.2,65.5,68.8,64,2.32M,2.79%,-543.8,69.61500000000001,68.155
21-12-2020,66.35,69.95,70.9,65,3.81M,-3.56%,-548.35,69.2,68.045
18-12-2020,68.8,68.9,70.5,66.55,2.27M,0.58%,-545.9,69.025,68.135
17-12-2020,68.4,69.5,72.4,67.7,4.27M,-1.01%,-549.9,68.69250000000001,68.29499999999999
16-12-2020,69.1,66.85,71.3,66,4.17M,4.07%,-546.8,68.5525,68.425
15-12-2020,66.4,68.2,68.2,66.1,1.19M,-2.21%,-549.5,68.2125,68.195
14-12-2020,67.9,68.35,68.75,67,976.11K,-0.07%,-548,67.865,68.14500000000001
11-12-2020,67.95,65.8,69.2,64.65,5.91M,3.90%,-544.7,67.91749999999999,68.035
10-12-2020,65.4,64.9,66,64,1.14M,0.54%,-547.25,67.83500000000001,67.745
09-12-2020,65.05,66.2,67.45,64.75,1.84M,-0.99%,-549.65,67.71000000000001,67.355
08-12-2020,65.7,68.2,68.7,65.1,2.16M,-3.10%,-549,67.63000000000001,67.10499999999999
07-12-2020,67.8,68.25,69.35,67.5,1.72M,-1.67%,-546.9,67.64750000000001,67.25
04-12-2020,68.95,71.25,73.4,67.2,6.58M,-2.54%,-545.15,67.7,67.26500000000001
03-12-2020,70.75,63.5,71.9,63,15.85M,12.93%,-537.4,67.89750000000001,67.5
02-12-2020,62.65,63.5,64,61.8,1.99M,-0.71%,-545.5,67.64,66.855
01-12-2020,63.1,62.25,64.55,62.25,2.19M,1.94%,-544.65,67.36,66.525
27-11-2020,61.9,61.6,62.4,61.35,1.65M,1.89%,-545.85,67.035,65.925
26-11-2020,60.75,60.75,62.1,60.4,700.97K,0.16%,-547.2,66.61999999999999,65.20500000000001
25-11-2020,60.65,61.55,62.65,60.45,947.09K,-1.30%,-549.2,66.2375,64.73
24-11-2020,61.45,63,63,61.15,1.12M,-1.21%,-548.4,65.8625,64.37
23-11-2020,62.2,63,63.85,61.9,974.60K,-1.58%,-547.65,65.56250000000001,64.02
20-11-2020,63.2,60.2,63.6,60.2,2.13M,5.16%,-544.65,65.405,63.56
19-11-2020,60.1,61.1,61.95,59.8,998.16K,-1.48%,-547.75,64.97,62.67500000000001
18-11-2020,61,61.9,62.1,60,1.68M,-1.13%,-546.75,64.6,61.7
17-11-2020,61.7,63.65,64.3,61.55,1.08M,-2.99%,-546.05,64.23,61.605
13-11-2020,63.6,61.45,63.9,60.85,2.21M,4.01%,-543.3,64.09,61.65500000000001
12-11-2020,61.15,60.35,61.95,59.5,2.60M,2.09%,-545.75,63.75250000000001,61.58
11-11-2020,59.9,59.75,60.65,59.15,766.91K,0.42%,-547,63.35,61.49499999999999
10-11-2020,59.65,59.4,60.45,58.9,904.03K,1.10%,-547.8,63.0625,61.395
09-11-2020,59,60.5,60.65,58.65,1.20M,-1.99%,-549.45,62.760000000000005,61.15
06-11-2020,60.2,59.5,61.7,59.35,7.80M,1.95%,-548.25,62.485,60.95
05-11-2020,59.05,59.3,60.6,58.65,939.06K,1.20%,-549.8,62.0475,60.535000000000004
04-11-2020,58.35,59.45,59.5,58,7.03M,-0.51%,-550.95,61.5175,60.35999999999999
03-11-2020,58.65,60.3,60.8,58.25,1.31M,-0.26%,-550.55,60.9125,60.125
02-11-2020,58.8,60.8,61.35,58.5,2.03M,-2.00%,-550.25,60.720000000000006,59.835
30-10-2020,60,60.2,61.65,59.95,972.68K,-0.50%,-549.05,60.565,59.475
29-10-2020,60.3,59.75,60.85,59.7,627.16K,0.17%,-548.45,60.485,59.39
28-10-2020,60.2,61.25,61.9,59.95,805.75K,-1.47%,-550.15,60.4575,59.42
27-10-2020,61.1,61.1,61.85,59.95,1.03M,-0.81%,-549,60.48,59.565
26-10-2020,61.6,64.3,64.3,61.45,767.01K,-3.37%,-548.5,60.4875,59.825
23-10-2020,63.75,65.95,66.75,63.55,1.24M,-3.26%,-546.35,60.565,60.18000000000001
22-10-2020,65.9,63.4,66.6,62.95,1.64M,3.53%,-543.4,60.7,60.864999999999995
21-10-2020,63.65,63,65,62.3,1.66M,1.27%,-545.65,60.8775,61.395
20-10-2020,62.85,63.05,63.4,61.9,1.01M,0.24%,-546.45,60.96999999999999,61.815
19-10-2020,62.7,63.8,64.4,61.6,1.20M,-1.72%,-548.15,61.019999999999996,62.205
16-10-2020,63.8,62.35,64.4,61.35,1.66M,3.24%,-545.7,61.029999999999994,62.585
15-10-2020,61.8,60.6,65.95,60.05,7.86M,2.66%,-549.85,61.0625,62.735
14-10-2020,60.2,58.05,60.95,56.7,8.28M,2.64%,-551.45,61.0775,62.735
13-10-2020,58.65,57.95,59.15,57.2,950.24K,1.82%,-553,61.027499999999996,62.489999999999995
12-10-2020,57.6,56.5,58.3,56.35,1.45M,1.86%,-554.05,60.957499999999996,62.089999999999996
09-10-2020,56.55,56.95,56.95,55.95,1.43M,-0.53%,-555.1,60.775,61.36999999999999
08-10-2020,56.85,56.4,57,56,762.12K,1.43%,-554.25,60.665,60.464999999999996
07-10-2020,56.05,56.2,56.45,55.8,1.91M,0.09%,-555.05,60.55,59.705
06-10-2020,56,55.9,56.4,55.25,784.25K,1.36%,-555.45,60.4175,59.019999999999996
05-10-2020,55.25,56.3,57.4,54.6,2.11M,-1.25%,-557.6,60.239999999999995,58.275
01-10-2020,55.95,57,57.3,55.05,1.76M,-0.80%,-556.7,60.0375,57.489999999999995
30-09-2020,56.4,59.4,59.65,56,1.54M,-4.65%,-556.25,59.84250000000001,56.95
29-09-2020,59.15,58.2,59.8,57.15,2.32M,2.34%,-553.5,59.79,56.84499999999999
28-09-2020,57.8,59,59.85,57,2.15M,-0.26%,-555.55,59.625,56.760000000000005
25-09-2020,57.95,56.6,58.85,55.2,1.07M,3.48%,-552.8,59.442499999999995,56.794999999999995
24-09-2020,56,56.6,56.75,55.5,1.64M,-2.18%,-554.75,59.05499999999999,56.739999999999995
23-09-2020,57.25,57.3,58.1,56.95,1.01M,0.35%,-553.5,58.6225,56.779999999999994
22-09-2020,57.05,56.5,57.75,56.1,2.08M,-0.78%,-554.2,58.2925,56.879999999999995
21-09-2020,57.5,60.8,60.8,56.2,2.39M,-5.58%,-552.9,58.025,57.029999999999994
18-09-2020,60.9,59.5,61.5,58.95,2.88M,3.22%,-549.5,57.935,57.59499999999999
17-09-2020,59,58.45,60.35,57.6,943.93K,0.77%,-551.4,57.69500000000001,57.9
16-09-2020,58.55,60.7,60.8,58.4,1.30M,-1.51%,-553.65,57.53249999999999,58.114999999999995
15-09-2020,59.45,57,60.4,57,1.60M,4.48%,-551.2,57.495000000000005,58.144999999999996
14-09-2020,56.9,59.5,59.7,55.5,2.41M,-3.15%,-554,57.407500000000006,58.05500000000001
11-09-2020,58.75,61.05,61.05,58.2,4.10M,-3.13%,-552.15,57.46500000000001,58.135000000000005
10-09-2020,60.65,58.5,61,58.5,2.18M,3.94%,-550,57.669999999999995,58.6
09-09-2020,58.35,58,58.7,57.25,1.68M,-1.10%,-552.3,57.745000000000005,58.71
08-09-2020,59,61.95,62,58.4,2.51M,-3.83%,-551.65,57.892500000000005,58.90500000000001
07-09-2020,61.35,59.4,62,58,4.99M,4.07%,-548.3,58.160000000000004,59.29
04-09-2020,58.95,58.2,59.65,57.25,8.94M,-2.24%,-550.7,58.345000000000006,59.095000000000006
03-09-2020,60.3,59.35,61.4,59.1,4.95M,2.64%,-549.35,58.5625,59.225
02-09-2020,58.75,56.35,59,56,9.54M,6.24%,-550.9,58.67999999999999,59.24499999999999
01-09-2020,55.3,55.45,56.4,54,6.49M,1.00%,-554.35,58.4875,58.830000000000005
31-08-2020,54.75,56.3,57.6,54,3.73M,-1.97%,-557.2,58.335,58.614999999999995
28-08-2020,55.85,56,56.8,55.2,2.19M,0.18%,-556.1,58.230000000000004,58.325
27-08-2020,55.75,56.5,57.15,55,2.04M,-1.93%,-557.5,58.21750000000001,57.835
26-08-2020,56.85,58.15,58.6,56.65,1.45M,-1.39%,-556.4,58.197500000000005,57.68499999999999
25-08-2020,57.65,57.5,58.2,56.6,1.93M,1.32%,-555.35,58.227500000000006,57.55
24-08-2020,56.9,58.3,58.75,56.65,1.40M,-1.56%,-557.2,58.197500000000005,57.105000000000004
21-08-2020,57.8,57.6,58.8,56.6,4.79M,1.23%,-556,58.0425,56.989999999999995
20-08-2020,57.1,56.9,59.9,56.25,6.64M,0.09%,-558.8,57.947500000000005,56.669999999999995
19-08-2020,57.05,56.2,57.6,55.7,1.37M,2.15%,-559.35,57.8725,56.5
18-08-2020,55.85,57.8,58.1,55,2.19M,-2.70%,-561.6,57.692499999999995,56.55500000000001
17-08-2020,57.4,56.7,58.4,56.25,3.36M,2.41%,-560.05,57.717499999999994,56.82000000000001
14-08-2020,56.05,54.4,59.2,54,8.47M,3.99%,-563.2,57.582499999999996,56.839999999999996
13-08-2020,53.9,51.1,54.7,51,6.05M,5.89%,-565.35,57.245000000000005,56.654999999999994
12-08-2020,50.9,50.3,51.4,49.65,1.35M,0.89%,-568.35,56.87249999999999,56.06
11-08-2020,50.45,51,52,50.2,1.91M,-0.79%,-569.9,56.44499999999999,55.339999999999996
10-08-2020,50.85,48.7,51.4,48.5,3.57M,5.72%,-567.55,55.92,54.735
07-08-2020,48.1,45.6,50.65,44.75,17.35M,5.48%,-570.3,55.3775,53.765
06-08-2020,45.6,46.2,46.2,45.55,686.36K,-0.65%,-572.8,54.6425,52.614999999999995
05-08-2020,45.9,46.6,46.6,45.85,1.42M,-0.33%,-572.5,54,51.5
04-08-2020,46.05,45.6,46.4,45.6,588.92K,0.99%,-572.05,53.5375,50.519999999999996
03-08-2020,45.6,46.1,47.9,45.45,1.74M,-0.65%,-574.35,53.08,49.339999999999996
31-07-2020,45.9,46.4,47.5,45.5,1.87M,-0.33%,-573.95,52.5825,48.325
30-07-2020,46.05,47.35,47.35,45.8,432.99K,-1.92%,-573.7,52.097500000000004,47.54
29-07-2020,46.95,45.45,47.4,45,855.88K,4.10%,-571.75,51.6025,47.144999999999996
28-07-2020,45.1,45.3,45.45,44.8,396.23K,0.11%,-573.6,50.975,46.61
27-07-2020,45.05,45.55,45.8,44.9,339.77K,-0.99%,-574.35,50.3825,46.03
24-07-2020,45.5,46.05,46.75,45.35,324.73K,-2.47%,-573.9,49.7675,45.769999999999996
23-07-2020,46.65,46,47.3,46,429.79K,1.63%,-572.75,49.245000000000005,45.875
22-07-2020,45.9,46.4,46.55,44.8,976.69K,-1.50%,-573.5,48.6875,45.875
21-07-2020,46.6,47.35,47.6,46.5,563.74K,-1.17%,-572.8,48.225,45.93
20-07-2020,47.15,46.45,47.7,46.2,1.68M,3.40%,-571.85,47.7125,46.085
17-07-2020,45.6,44,46,43.9,1.04M,4.59%,-573.4,47.190000000000005,46.055
16-07-2020,43.6,44.1,44.3,43,782.12K,-0.80%,-575.4,46.675,45.81
15-07-2020,43.95,44.5,46.25,43.35,1.04M,-1.24%,-574.8,46.3275,45.510000000000005
14-07-2020,44.5,45.5,45.5,44.05,819.29K,-2.73%,-574.25,46.03,45.45
13-07-2020,45.75,46.5,46.65,45,889.95K,-0.76%,-573,45.775,45.519999999999996
10-07-2020,46.1,47,47.55,45.7,804.96K,-2.43%,-572.6,45.675,45.58
09-07-2020,47.25,47.85,47.9,47.1,760.96K,0.43%,-571.45,45.7575,45.64
08-07-2020,47.05,48.3,49.1,46.7,1.01M,-2.59%,-573.5,45.815,45.754999999999995
07-07-2020,48.3,48.9,49.75,48,973.04K,-1.23%,-572.25,45.9275,45.925
06-07-2020,48.9,49.1,49.8,48.45,918.74K,-0.10%,-571.65,46.0925,46.1
03-07-2020,48.95,50.65,50.75,48.7,1.05M,-2.78%,-571.4,46.245,46.435
02-07-2020,50.35,49.4,50.95,48.9,2.60M,3.07%,-569.95,46.459999999999994,47.11
01-07-2020,48.85,47.4,49.85,47.35,6.20M,3.61%,-571.45,46.555,47.6
30-06-2020,47.15,47.6,48.55,46.95,1.82M,-1.46%,-573.15,46.6575,47.864999999999995
29-06-2020,47.85,48,48.95,46.55,1.25M,-1.85%,-571.85,46.7975,48.075
26-06-2020,48.75,49.95,50.3,48.5,1.34M,-1.52%,-570.95,46.96,48.339999999999996
25-06-2020,49.5,48.9,50.55,48.1,2.13M,0.61%,-569.55,47.1025,48.565
24-06-2020,49.2,51.7,52.5,49,2.90M,-4.19%,-572.85,47.2675,48.78
23-06-2020,51.35,50.6,51.95,49.65,5.33M,1.88%,-570.7,47.504999999999995,49.085
22-06-2020,50.4,48.25,51.3,47.95,7.23M,5.22%,-571.65,47.667500000000004,49.235
19-06-2020,47.9,48.15,48.6,47.8,2.39M,0.31%,-574.15,47.7825,49.13
18-06-2020,47.75,47.75,48.6,47.5,1.59M,0.21%,-575,47.99,48.870000000000005
17-06-2020,47.65,47.75,49.3,47.5,4.04M,-1.04%,-576.65,48.175,48.75
16-06-2020,48.15,46.75,48.6,46.5,4.25M,4.11%,-575,48.3575,48.85
15-06-2020,46.25,48,49.5,45.9,4.25M,-3.85%,-578.25,48.3825,48.69
12-06-2020,48.1,44.25,48.7,44.25,5.41M,2.12%,-574.4,48.4825,48.625
11-06-2020,47.1,47.15,48.7,46.65,2.12M,-0.32%,-576,48.475,48.385000000000005
10-06-2020,47.25,47.1,48.8,46.55,7.57M,0.85%,-575.3,48.485,48.190000000000005
09-06-2020,46.85,46.45,47.75,45.7,7.76M,2.29%,-576.2,48.4125,47.739999999999995
08-06-2020,45.8,46,47.5,45,5.59M,3.39%,-577.9,48.2575,47.28
05-06-2020,44.3,42.25,45.05,42.25,8.15M,5.35%,-579.4,48.025,46.92
04-06-2020,42.05,43,43.6,41.8,1.66M,-2.66%,-581.65,47.61,46.35
03-06-2020,43.2,46,46.65,42.8,3.98M,-4.00%,-580.5,47.3275,45.905
02-06-2020,45,41.35,45.4,41.25,6.11M,9.49%,-576.75,47.22,45.59
01-06-2020,41.1,40.55,41.6,40.55,1.37M,2.62%,-580.65,46.8825,45.075
29-05-2020,40.05,40.3,40.65,39.65,3.32M,-1.60%,-581.7,46.447500000000005,44.269999999999996
28-05-2020,40.7,41.15,41.9,40.5,1.17M,-0.49%,-581.05,46.0075,43.629999999999995
27-05-2020,40.9,39.25,41.3,38.9,6.88M,4.34%,-579.05,45.592499999999994,42.995
26-05-2020,39.2,39.85,39.95,39.1,816.55K,-0.13%,-580.75,44.985,42.230000000000004
22-05-2020,39.25,40.6,40.6,39.1,912.14K,-2.24%,-580.6,44.427499999999995,41.575
21-05-2020,40.15,41.9,41.9,40,2.42M,-1.35%,-579.7,44.04,41.16
20-05-2020,40.7,40.05,43,39.8,5.20M,3.96%,-578.8,43.6875,41.025
19-05-2020,39.15,40,40.15,38.5,735.67K,-1.01%,-580.35,43.2625,40.62
18-05-2020,39.55,40.45,40.5,38.7,702.88K,-0.13%,-579.5,42.832499999999996,40.075
15-05-2020,39.6,40.4,40.4,39.3,613.34K,-1.37%,-579.2,42.5,39.925
14-05-2020,40.15,41,42.35,40.05,1.10M,-0.86%,-578.65,42.1025,39.935
13-05-2020,40.5,41.3,41.5,39.7,741.57K,1.63%,-577.85,41.772499999999994,39.915000000000006
12-05-2020,39.85,39.6,40,38.8,562.63K,0.13%,-578.5,41.402499999999996,39.809999999999995
11-05-2020,39.8,40.9,41.3,39.7,378.30K,-2.33%,-580,41.05,39.87
08-05-2020,40.75,40.95,41,40,868.51K,0.74%,-579.05,40.7975,40.019999999999996
07-05-2020,40.45,38,41,38,538.66K,1.38%,-579.6,40.605000000000004,40.05
06-05-2020,39.9,40.3,41,39.55,693.21K,-0.99%,-580.7,40.497499999999995,39.97
05-05-2020,40.3,41.85,42.5,40.1,1.03M,-2.66%,-580.3,40.352500000000006,40.085
04-05-2020,41.4,41.7,42.9,41.1,1.08M,-7.17%,-579.2,40.1725,40.269999999999996
30-04-2020,44.6,41.5,45.6,41.5,4.35M,8.78%,-576,40.347500000000004,40.77
29-04-2020,41,40,41.7,39.25,1.42M,4.06%,-579.6,40.394999999999996,40.855
28-04-2020,39.4,40.1,40.1,38.5,1.54M,-0.13%,-581.2,40.33,40.745
27-04-2020,39.45,40.7,40.7,38.85,1.56M,-1.13%,-580.6,40.25750000000001,40.705
24-04-2020,39.9,39.8,40.75,39.4,1.14M,0.76%,-580.1,40.292500000000004,40.714999999999996
23-04-2020,39.6,40.8,40.8,38.95,4.21M,-1.12%,-581.3,40.31,40.6
22-04-2020,40.05,41,41.2,39.9,1.31M,-2.79%,-580.85,40.305,40.56
21-04-2020,41.2,42,42.4,40.7,740.10K,-4.96%,-579.7,40.33,40.69
20-04-2020,43.35,43,46.5,42.2,4.87M,1.29%,-577.55,40.54,40.995000000000005
17-04-2020,42.8,42.6,43.3,41.7,1.05M,3.13%,-578.1,40.7025,41.135000000000005
16-04-2020,41.5,41.2,42,40.85,1.33M,2.22%,-579.4,40.7975,40.825
15-04-2020,40.6,41.8,41.85,39.85,3.16M,-1.46%,-580.65,40.82000000000001,40.785
13-04-2020,41.2,42,42.35,39.85,1.91M,-1.90%,-579.3,40.855000000000004,40.964999999999996
09-04-2020,42,43,43,41.5,1.54M,-0.47%,-578.5,40.9625,41.22
08-04-2020,42.2,43,43.85,41.9,1.84M,-0.82%,-578.2,41.082499999999996,41.45
07-04-2020,42.55,44.35,44.35,41.85,1.25M,0.35%,-577.5,41.1725,41.745
03-04-2020,42.4,43.15,44.5,41.75,747.70K,-1.74%,-579.6,41.269999999999996,41.980000000000004
01-04-2020,43.15,42.6,43.95,42.4,444.41K,1.05%,-578.85,41.432500000000005,42.175
31-03-2020,42.7,46,46.15,42,1.08M,-2.73%,-582.3,41.552499999999995,42.11
30-03-2020,43.9,42.4,44.6,41.95,1.73M,-1.13%,-580.35,41.677499999999995,42.22
27-03-2020,44.4,47,47.2,41.1,1.57M,-3.48%,-577.05,41.667500000000004,42.510000000000005
26-03-2020,46,47.3,47.95,44.5,872.16K,-2.65%,-575.45,41.917500000000004,43.05
25-03-2020,47.25,44.1,49,44.1,434.70K,1.83%,-572.3,42.31,43.655
24-03-2020,46.4,45,47.3,41.7,1.21M,6.06%,-573.2,42.6575,44.095000000000006
23-03-2020,43.75,38.1,45.65,37.4,1.99M,-6.42%,-575.85,42.85,44.25
20-03-2020,46.75,43.25,50.7,42.5,1.33M,6.25%,-571.6,43.207499999999996,44.67
19-03-2020,44,40.45,46.4,37.85,3.38M,4.76%,-574.35,43.405,44.83
18-03-2020,42,44,46.7,34.75,2.10M,-1.18%,-579.05,43.445,44.714999999999996
17-03-2020,42.5,45.7,45.7,41.4,2.74M,-6.90%,-577.95,43.4025,44.69500000000001
16-03-2020,45.65,47.9,47.9,42.1,1.65M,-4.80%,-574.4,43.545,44.87
13-03-2020,47.95,46,49.75,42.5,1.11M,3.90%,-568.95,43.8675,45.225
12-03-2020,46.15,46.05,46.95,43.8,1.30M,-4.85%,-570.75,44.144999999999996,45.239999999999995
11-03-2020,48.5,47.1,49.9,45.85,1.11M,2.54%,-568.1,44.510000000000005,45.364999999999995
09-03-2020,47.3,51.1,52,46.4,1.21M,-10.50%,-572.8,44.775,45.455
06-03-2020,52.85,52.55,53.25,51.8,540.30K,-3.65%,-567.25,45.3075,46.364999999999995
05-03-2020,54.85,54.15,55.2,53.15,625.08K,1.86%,-565.25,45.9225,47.175
04-03-2020,53.85,57.35,57.6,53.5,867.34K,-6.10%,-569,46.495000000000005,48.16
03-03-2020,57.35,54.5,58.05,54.5,763.29K,4.37%,-565.5,47.205,49.69500000000001
02-03-2020,54.95,58.8,59.5,53.65,664.25K,-4.10%,-570.05,47.8175,50.940000000000005
28-02-2020,57.3,58.1,59.2,55.9,1.51M,-4.58%,-567.7,48.4875,52.105
27-02-2020,60.05,60.95,60.95,58.5,434.38K,-0.91%,-564.95,49.269999999999996,53.315
26-02-2020,60.6,61,61.95,60.2,1.18M,-1.38%,-564.4,50,54.760000000000005
25-02-2020,61.45,63.1,63.5,61,586.24K,-2.31%,-563.55,50.709999999999994,56.05500000000001
24-02-2020,62.9,63,63.4,62.2,393.74K,-0.40%,-562.1,51.535000000000004,57.614999999999995
20-02-2020,63.15,64.6,65.45,62.8,754.56K,-2.24%,-561.75,52.504999999999995,58.645
19-02-2020,64.6,66.5,67.35,64.2,712.09K,-1.67%,-560.3,53.3975,59.620000000000005
18-02-2020,65.7,65.25,68.4,64.8,5.56M,4.04%,-559.2,54.482499999999995,60.80499999999999
17-02-2020,63.15,62.8,63.9,62.55,249.80K,0.48%,-561.75,55.54,61.385000000000005
14-02-2020,62.85,63.6,64.5,62.55,207.53K,-1.18%,-563.4,56.55749999999999,62.175
13-02-2020,63.6,64,64.1,62.8,256.84K,-0.78%,-562.6,57.455000000000005,62.80499999999999
12-02-2020,64.1,63.9,64.5,62.8,869.72K,0.23%,-561.3,58.2625,63.21
11-02-2020,63.95,65.45,65.8,63.7,591.84K,-1.62%,-563.15,59.152499999999996,63.545
10-02-2020,65,65.4,65.8,64.15,1.32M,-0.54%,-562.1,59.9775,63.9
07-02-2020,65.35,63.2,66.25,62.1,975.33K,3.90%,-558.85,60.879999999999995,64.145
06-02-2020,62.9,62.25,63.8,61.75,559.86K,1.62%,-561.3,61.38250000000001,64.12
05-02-2020,61.9,63.95,65,61.5,912.84K,-2.06%,-564.4,61.735,63.85
04-02-2020,63.2,62.35,66.8,61.55,2.10M,2.10%,-562.75,62.2025,63.6
03-02-2020,61.9,62,62.9,59.55,319.70K,-0.24%,-564.05,62.42999999999999,63.475
01-02-2020,62.05,63.3,64.35,61.35,382.03K,-1.59%,-563.35,62.785000000000004,63.395
31-01-2020,63.05,64.8,64.8,62.8,342.26K,-2.17%,-562.35,63.07249999999999,63.339999999999996
30-01-2020,64.45,66.2,66.35,64.2,296.66K,-2.50%,-560.95,63.2925,63.375
29-01-2020,66.1,67.15,67.9,65.7,731.55K,-1.27%,-559.3,63.56750000000001,63.589999999999996
28-01-2020,66.95,67.45,68.1,66.55,506.18K,-0.07%,-558.45,63.842499999999994,63.78499999999999
27-01-2020,67,66.7,67.6,66.4,437.08K,-0.74%,-557.85,64.04749999999999,63.95
24-01-2020,67.5,66.65,68.9,66.65,1.26M,0.97%,-557,64.265,64.41
23-01-2020,66.85,66.55,67.5,66.35,403.24K,0.75%,-557.65,64.3775,64.905
22-01-2020,66.35,67.4,67.4,66.25,234.21K,0.08%,-558.7,64.41,65.22
21-01-2020,66.3,66.4,67.2,66.05,340.24K,0.15%,-559.6,64.5675,65.66
20-01-2020,66.2,67.5,68,66.05,397.30K,-1.85%,-561.4,64.735,66.075
17-01-2020,67.45,67.35,68.25,67,869.26K,-0.22%,-560.15,64.9275,66.51500000000001
16-01-2020,67.6,68,68.15,67.25,430.17K,0.22%,-559.8,65.10249999999999,66.83
15-01-2020,67.45,67.1,68.1,67.1,434.85K,0.00%,-560.45,65.2775,66.965
14-01-2020,67.45,68.4,68.4,67.3,560.58K,-1.10%,-560.45,65.4,67.01500000000001
13-01-2020,68.2,68.75,69.6,67.8,512.21K,-0.29%,-559.7,65.5425,67.135
10-01-2020,68.4,69.9,71.45,68,894.52K,-1.44%,-559.3,65.8175,67.225
09-01-2020,69.4,72.1,72.25,69.2,764.00K,-2.53%,-558.3,66.1925,67.48
08-01-2020,71.2,68.5,72.5,68.35,935.71K,1.57%,-555.45,66.5925,67.965
07-01-2020,70.1,67.5,70.5,67.3,819.94K,4.55%,-556.55,67.0025,68.345
06-01-2020,67.05,70.15,70.15,66.55,719.96K,-4.49%,-559.65,67.2525,68.42999999999999
03-01-2020,70.2,69.9,71.45,69.65,1.02M,1.01%,-556.5,67.61,68.705
02-01-2020,69.5,69.15,71.4,69.05,1.60M,0.65%,-558.4,67.8625,68.89500000000001
01-01-2020,69.05,69.55,70.1,68.65,281.63K,-0.43%,-559.45,68.00999999999999,69.05499999999999
